11408
46527
28210
11465
06324
44206
01555
08201
19429
39305
31401
23223
04203
47301
15209
40348
01647
04505
24472
28218
20361
23213
14361
02361
29205
47324
07504
26322
01408
45431
40544
31364
14214
07542
38484
22424
20362
09216
47329
41346
43364
15482
38207
18382
13364
03503
32203
33207
06321
40220
42322
27219
24204
36321
03501
05213
46216
39202
02205
12426
01212
27213
23210
14383
12231
38215
13224
29342
37386
23234
19422
27362
46523
33606
01400
07484
26213
20417
15586
27206
17204
12424
39302
27217
22222
24212
14210
43423
01634
39210
30344
18205
23362
21205
11210
17207
11223
43484
24215
06322
01649
37203
31201
09208
17324
29452
06323
03203
23209
22325
15218
05202
45207
40225
30343
09361
37206
29450
01230
06381
13110
34302
19368
21212
11212
46529
39386
12409
18404
17461
12211
38214
21421
11217
01234
46505
19210
27204
18423
43442
04421
01456
23221
07548
33210
35201
44462
47314
01511
19207
04212
35202
13204
38203
37324
30406
27361
12441
01664
19365
38202
02423
35344
27321
02405
22342
40130
04401
22306
27211
01462
28207
23202
14364
35213
03209
02362
34202
23220
13308
12225
29385
43428
38402
13218
29203
01236
39204
40503
13121
06402
08542
27221
20543
40382
41201
02402
43507
30361
29401
12221
10208
07204
06401
42209
24211
17365
27381
40226
39201
11216
07482
37406
13108
04404
19430
01405
07541
29345
28225
02208
20423
08564
01471
01304
12463
23230
31302
13402
43215
22216
20304
07483
45430
01645
29446
39412
28221
07502
05464
21361
34368
21221
13106
01454
47375
12220
11232
09213
28228
19209
09343
07446
03402
10429
23232
12205
44461
01424
04302
33663
12207
01608
11235
01562
23201
14215
40100
28217
15307
39403
26344
13123
06204
11341
07207
13116
09384
01214
23100
20481
10382
43433
08232
27301
29442
02321
05214
31386
39307
33204
20383
13214
01691
01459
40213
44201
13210
02203
31384
43212
04301
29208
07209
01458
05215
01563
46491
40211
01209
38386
23501
01636
08205
04205
13105
40608
40344
35206
06207
02445
32527
02201
46535
03485
07344
47311
23222
20450
07210
01661
23217
20541
44204
21219
47381
42411
36205
20452
10203
13212
28205
13104
12228
32528
20309
17344
35341
23226
27229
47210
13222
03506
21208
12212
13361
40349
07208
14205
39387
01665
06403
39402
47208
01229
28203
16321
30427
40214
36401
17201
10426
40447
11228
30203
29201
14150
01693
12213
10523
44213
01398
36302
15361
02446
01550
40206
23229
42208
32204
27214
08229
43201
22305
09205
01602
21303
45209
24208
12229
15205
07367
22203
18483
27100
01391
46221
39341
33346
10205
01601
34211
20219
27366
22461
43203
12100
38401
28209
15204
01204
11324
12236
17211
07544
04202
47326
20218
46452
01517
28213
07521
01575
21214
01343
12204
24443
28212
08234
02343
20485
30341
15216
40401
34205
04208
36201
33209
40230
31325
07342
31389
24343
23425
09345
10366
06461
40210
28365
06211
45443
12347
27203
39410
35343
32201
12217
03366
40647
26364
10524
07212
27341
13208
08214
32505
43505
13206
01646
34208
16206
20303
03215
01547
12349
27226
43205
40224
39401
29344
07301
35208
07407
39364
08216
43447
46303
27207
46492
28381
20521
03206
21216
46204
23424
05210
34545
24210
13122
31390
22100
14217
29386
40609
16323
44203
42203
24562
23233
46208
01431
30401
08235
21211
45402
29206
33211
40207
22215
07213
46468
01427
09209
42205
